cluster_size,total_clusters_of_this_size,n_s
28230,298,2.9800000000e-11
28231,274,2.7400000000e-11
28232,306,3.0600000000e-11
28233,277,2.7700000000e-11
28234,295,2.9500000000e-11
28235,310,3.1000000000e-11
28236,309,3.0900000000e-11
28237,290,2.9000000000e-11
28238,292,2.9200000000e-11
28239,299,2.9900000000e-11
28240,316,3.1600000000e-11
28241,279,2.7900000000e-11
28242,283,2.8300000000e-11
28243,307,3.0700000000e-11
28244,299,2.9900000000e-11
28245,279,2.7900000000e-11
28246,270,2.7000000000e-11
28247,318,3.1800000000e-11
28248,293,2.9300000000e-11
28249,312,3.1200000000e-11
28250,305,3.0500000000e-11
28251,281,2.8100000000e-11
28252,285,2.8500000000e-11
28253,331,3.3100000000e-11
28254,323,3.2300000000e-11
28255,273,2.7300000000e-11
28256,325,3.2500000000e-11
28257,301,3.0100000000e-11
28258,275,2.7500000000e-11
28259,291,2.9100000000e-11
28260,313,3.1300000000e-11
28261,318,3.1800000000e-11
28262,257,2.5700000000e-11
28263,254,2.5400000000e-11
28264,293,2.9300000000e-11
28265,303,3.0300000000e-11
28266,287,2.8700000000e-11
28267,291,2.9100000000e-11
28268,292,2.9200000000e-11
28269,276,2.7600000000e-11
28270,290,2.9000000000e-11
28271,281,2.8100000000e-11
28272,283,2.8300000000e-11
28273,305,3.0500000000e-11
28274,287,2.8700000000e-11
28275,337,3.3700000000e-11
28276,320,3.2000000000e-11
28277,287,2.8700000000e-11
28278,326,3.2600000000e-11
28279,289,2.8900000000e-11
28280,304,3.0400000000e-11
28281,298,2.9800000000e-11
28282,311,3.1100000000e-11
28283,281,2.8100000000e-11
28284,277,2.7700000000e-11
28285,267,2.6700000000e-11
28286,246,2.4600000000e-11
28287,304,3.0400000000e-11
28288,284,2.8400000000e-11
28289,269,2.6900000000e-11
28290,313,3.1300000000e-11
28291,269,2.6900000000e-11
28292,280,2.8000000000e-11
28293,256,2.5600000000e-11
28294,325,3.2500000000e-11
28295,296,2.9600000000e-11
28296,301,3.0100000000e-11
28297,265,2.6500000000e-11
28298,299,2.9900000000e-11
28299,303,3.0300000000e-11
28300,314,3.1400000000e-11
28301,295,2.9500000000e-11
28302,282,2.8200000000e-11
28303,289,2.8900000000e-11
28304,283,2.8300000000e-11
28305,291,2.9100000000e-11
28306,297,2.9700000000e-11
28307,309,3.0900000000e-11
28308,285,2.8500000000e-11
28309,264,2.6400000000e-11
28310,297,2.9700000000e-11
28311,302,3.0200000000e-11
28312,326,3.2600000000e-11
28313,279,2.7900000000e-11
28314,301,3.0100000000e-11
28315,292,2.9200000000e-11
28316,283,2.8300000000e-11
28317,290,2.9000000000e-11
28318,290,2.9000000000e-11
28319,299,2.9900000000e-11
28320,284,2.8400000000e-11
28321,300,3.0000000000e-11
28322,287,2.8700000000e-11
28323,275,2.7500000000e-11
28324,315,3.1500000000e-11
28325,307,3.0700000000e-11
28326,296,2.9600000000e-11
28327,279,2.7900000000e-11
28328,262,2.6200000000e-11
28329,261,2.6100000000e-11
28330,268,2.6800000000e-11
28331,272,2.7200000000e-11
28332,308,3.0800000000e-11
28333,278,2.7800000000e-11
28334,322,3.2200000000e-11
28335,294,2.9400000000e-11
28336,286,2.8600000000e-11
28337,253,2.5300000000e-11
28338,277,2.7700000000e-11
28339,288,2.8800000000e-11
28340,287,2.8700000000e-11
28341,271,2.7100000000e-11
28342,294,2.9400000000e-11
28343,286,2.8600000000e-11
28344,257,2.5700000000e-11
28345,299,2.9900000000e-11
28346,262,2.6200000000e-11
28347,288,2.8800000000e-11
28348,258,2.5800000000e-11
28349,266,2.6600000000e-11
28350,273,2.7300000000e-11
28351,307,3.0700000000e-11
28352,307,3.0700000000e-11
28353,331,3.3100000000e-11
28354,287,2.8700000000e-11
28355,298,2.9800000000e-11
28356,275,2.7500000000e-11
28357,287,2.8700000000e-11
28358,282,2.8200000000e-11
28359,309,3.0900000000e-11
28360,255,2.5500000000e-11
28361,304,3.0400000000e-11
28362,307,3.0700000000e-11
28363,302,3.0200000000e-11
28364,289,2.8900000000e-11
28365,288,2.8800000000e-11
28366,287,2.8700000000e-11
28367,299,2.9900000000e-11
28368,282,2.8200000000e-11
28369,285,2.8500000000e-11
28370,295,2.9500000000e-11
28371,260,2.6000000000e-11
28372,303,3.0300000000e-11
28373,300,3.0000000000e-11
28374,282,2.8200000000e-11
28375,288,2.8800000000e-11
28376,275,2.7500000000e-11
28377,301,3.0100000000e-11
28378,319,3.1900000000e-11
28379,279,2.7900000000e-11
28380,271,2.7100000000e-11
28381,256,2.5600000000e-11
28382,283,2.8300000000e-11
28383,303,3.0300000000e-11
28384,287,2.8700000000e-11
28385,273,2.7300000000e-11
28386,275,2.7500000000e-11
28387,274,2.7400000000e-11
28388,312,3.1200000000e-11
28389,312,3.1200000000e-11
28390,268,2.6800000000e-11
28391,289,2.8900000000e-11
28392,297,2.9700000000e-11
28393,300,3.0000000000e-11
28394,287,2.8700000000e-11
28395,308,3.0800000000e-11
28396,293,2.9300000000e-11
28397,258,2.5800000000e-11
28398,307,3.0700000000e-11
28399,285,2.8500000000e-11
28400,292,2.9200000000e-11
28401,285,2.8500000000e-11
28402,274,2.7400000000e-11
28403,299,2.9900000000e-11
28404,284,2.8400000000e-11
28405,287,2.8700000000e-11
28406,292,2.9200000000e-11
28407,292,2.9200000000e-11
28408,280,2.8000000000e-11
28409,259,2.5900000000e-11
28410,303,3.0300000000e-11
28411,275,2.7500000000e-11
28412,305,3.0500000000e-11
28413,288,2.8800000000e-11
28414,297,2.9700000000e-11
28415,276,2.7600000000e-11
28416,302,3.0200000000e-11
28417,290,2.9000000000e-11
28418,285,2.8500000000e-11
28419,303,3.0300000000e-11
28420,262,2.6200000000e-11
28421,306,3.0600000000e-11
28422,252,2.5200000000e-11
28423,288,2.8800000000e-11
28424,284,2.8400000000e-11
28425,287,2.8700000000e-11
28426,281,2.8100000000e-11
28427,311,3.1100000000e-11
28428,285,2.8500000000e-11
28429,288,2.8800000000e-11
28430,286,2.8600000000e-11
28431,277,2.7700000000e-11
28432,315,3.1500000000e-11
28433,289,2.8900000000e-11
28434,285,2.8500000000e-11
28435,279,2.7900000000e-11
28436,288,2.8800000000e-11
28437,287,2.8700000000e-11
28438,275,2.7500000000e-11
28439,301,3.0100000000e-11
28440,273,2.7300000000e-11
28441,293,2.9300000000e-11
28442,273,2.7300000000e-11
28443,293,2.9300000000e-11
28444,283,2.8300000000e-11
28445,305,3.0500000000e-11
28446,246,2.4600000000e-11
28447,271,2.7100000000e-11
28448,273,2.7300000000e-11
28449,301,3.0100000000e-11
28450,284,2.8400000000e-11
28451,273,2.7300000000e-11
28452,314,3.1400000000e-11
28453,289,2.8900000000e-11
28454,257,2.5700000000e-11
28455,252,2.5200000000e-11
28456,273,2.7300000000e-11
28457,328,3.2800000000e-11
28458,294,2.9400000000e-11
28459,289,2.8900000000e-11
28460,319,3.1900000000e-11
28461,240,2.4000000000e-11
28462,317,3.1700000000e-11
28463,282,2.8200000000e-11
28464,278,2.7800000000e-11
28465,313,3.1300000000e-11
28466,269,2.6900000000e-11
28467,308,3.0800000000e-11
28468,271,2.7100000000e-11
28469,290,2.9000000000e-11
28470,271,2.7100000000e-11
28471,284,2.8400000000e-11
28472,313,3.1300000000e-11
28473,270,2.7000000000e-11
28474,271,2.7100000000e-11
28475,271,2.7100000000e-11
28476,308,3.0800000000e-11
28477,297,2.9700000000e-11
28478,295,2.9500000000e-11
28479,322,3.2200000000e-11
28480,302,3.0200000000e-11
28481,271,2.7100000000e-11
28482,293,2.9300000000e-11
28483,289,2.8900000000e-11
28484,277,2.7700000000e-11
28485,254,2.5400000000e-11
28486,291,2.9100000000e-11
28487,288,2.8800000000e-11
28488,286,2.8600000000e-11
28489,284,2.8400000000e-11
28490,291,2.9100000000e-11
28491,275,2.7500000000e-11
28492,299,2.9900000000e-11
28493,292,2.9200000000e-11
28494,291,2.9100000000e-11
28495,290,2.9000000000e-11
28496,270,2.7000000000e-11
28497,258,2.5800000000e-11
28498,282,2.8200000000e-11
28499,276,2.7600000000e-11
28500,266,2.6600000000e-11
28501,289,2.8900000000e-11
28502,289,2.8900000000e-11
28503,297,2.9700000000e-11
28504,275,2.7500000000e-11
28505,283,2.8300000000e-11
28506,300,3.0000000000e-11
28507,268,2.6800000000e-11
28508,327,3.2700000000e-11
28509,287,2.8700000000e-11
28510,297,2.9700000000e-11
28511,270,2.7000000000e-11
28512,299,2.9900000000e-11
28513,258,2.5800000000e-11
28514,280,2.8000000000e-11
28515,240,2.4000000000e-11
28516,271,2.7100000000e-11
28517,293,2.9300000000e-11
28518,283,2.8300000000e-11
28519,284,2.8400000000e-11
28520,294,2.9400000000e-11
28521,303,3.0300000000e-11
28522,286,2.8600000000e-11
28523,291,2.9100000000e-11
28524,282,2.8200000000e-11
28525,273,2.7300000000e-11
28526,280,2.8000000000e-11
28527,303,3.0300000000e-11
28528,295,2.9500000000e-11
28529,273,2.7300000000e-11
28530,282,2.8200000000e-11
28531,273,2.7300000000e-11
28532,296,2.9600000000e-11
28533,301,3.0100000000e-11
28534,281,2.8100000000e-11
28535,276,2.7600000000e-11
28536,314,3.1400000000e-11
28537,286,2.8600000000e-11
28538,320,3.2000000000e-11
28539,334,3.3400000000e-11
28540,296,2.9600000000e-11
28541,287,2.8700000000e-11
28542,278,2.7800000000e-11
28543,298,2.9800000000e-11
28544,298,2.9800000000e-11
28545,291,2.9100000000e-11
28546,280,2.8000000000e-11
28547,296,2.9600000000e-11
28548,310,3.1000000000e-11
28549,281,2.8100000000e-11
28550,302,3.0200000000e-11
28551,285,2.8500000000e-11
28552,258,2.5800000000e-11
28553,317,3.1700000000e-11
28554,290,2.9000000000e-11
28555,266,2.6600000000e-11
28556,251,2.5100000000e-11
28557,263,2.6300000000e-11
28558,255,2.5500000000e-11
28559,258,2.5800000000e-11
28560,283,2.8300000000e-11
28561,246,2.4600000000e-11
28562,284,2.8400000000e-11
28563,293,2.9300000000e-11
28564,302,3.0200000000e-11
28565,276,2.7600000000e-11
28566,245,2.4500000000e-11
28567,291,2.9100000000e-11
28568,293,2.9300000000e-11
28569,281,2.8100000000e-11
28570,285,2.8500000000e-11
28571,278,2.7800000000e-11
28572,284,2.8400000000e-11
28573,284,2.8400000000e-11
28574,272,2.7200000000e-11
28575,285,2.8500000000e-11
28576,293,2.9300000000e-11
28577,311,3.1100000000e-11
28578,286,2.8600000000e-11
28579,275,2.7500000000e-11
28580,284,2.8400000000e-11
28581,287,2.8700000000e-11
28582,281,2.8100000000e-11
28583,302,3.0200000000e-11
28584,298,2.9800000000e-11
28585,305,3.0500000000e-11
28586,258,2.5800000000e-11
28587,276,2.7600000000e-11
28588,281,2.8100000000e-11
28589,257,2.5700000000e-11
28590,266,2.6600000000e-11
28591,254,2.5400000000e-11
28592,298,2.9800000000e-11
28593,292,2.9200000000e-11
28594,291,2.9100000000e-11
28595,281,2.8100000000e-11
28596,321,3.2100000000e-11
28597,268,2.6800000000e-11
28598,242,2.4200000000e-11
28599,304,3.0400000000e-11
28600,276,2.7600000000e-11
28601,287,2.8700000000e-11
28602,268,2.6800000000e-11
28603,278,2.7800000000e-11
28604,275,2.7500000000e-11
28605,254,2.5400000000e-11
28606,243,2.4300000000e-11
28607,290,2.9000000000e-11
28608,320,3.2000000000e-11
28609,275,2.7500000000e-11
28610,285,2.8500000000e-11
28611,281,2.8100000000e-11
28612,256,2.5600000000e-11
28613,282,2.8200000000e-11
28614,242,2.4200000000e-11
28615,270,2.7000000000e-11
28616,296,2.9600000000e-11
28617,285,2.8500000000e-11
28618,261,2.6100000000e-11
28619,248,2.4800000000e-11
28620,299,2.9900000000e-11
28621,275,2.7500000000e-11
28622,296,2.9600000000e-11
28623,283,2.8300000000e-11
28624,307,3.0700000000e-11
28625,287,2.8700000000e-11
28626,271,2.7100000000e-11
28627,265,2.6500000000e-11
28628,299,2.9900000000e-11
28629,307,3.0700000000e-11
28630,303,3.0300000000e-11
28631,266,2.6600000000e-11
28632,276,2.7600000000e-11
28633,265,2.6500000000e-11
28634,282,2.8200000000e-11
28635,279,2.7900000000e-11
28636,291,2.9100000000e-11
28637,283,2.8300000000e-11
28638,294,2.9400000000e-11
28639,272,2.7200000000e-11
28640,283,2.8300000000e-11
28641,268,2.6800000000e-11
28642,271,2.7100000000e-11
28643,259,2.5900000000e-11
28644,272,2.7200000000e-11
28645,272,2.7200000000e-11
28646,268,2.6800000000e-11
28647,305,3.0500000000e-11
28648,289,2.8900000000e-11
28649,290,2.9000000000e-11
28650,293,2.9300000000e-11
28651,291,2.9100000000e-11
28652,275,2.7500000000e-11
28653,291,2.9100000000e-11
28654,288,2.8800000000e-11
28655,267,2.6700000000e-11
28656,255,2.5500000000e-11
28657,276,2.7600000000e-11
28658,268,2.6800000000e-11
28659,275,2.7500000000e-11
28660,303,3.0300000000e-11
28661,295,2.9500000000e-11
28662,248,2.4800000000e-11
28663,264,2.6400000000e-11
28664,295,2.9500000000e-11
28665,254,2.5400000000e-11
28666,278,2.7800000000e-11
28667,268,2.6800000000e-11
28668,286,2.8600000000e-11
28669,277,2.7700000000e-11
28670,317,3.1700000000e-11
28671,267,2.6700000000e-11
28672,285,2.8500000000e-11
28673,293,2.9300000000e-11
28674,268,2.6800000000e-11
28675,254,2.5400000000e-11
28676,264,2.6400000000e-11
28677,278,2.7800000000e-11
28678,261,2.6100000000e-11
28679,274,2.7400000000e-11
28680,262,2.6200000000e-11
28681,252,2.5200000000e-11
28682,298,2.9800000000e-11
28683,261,2.6100000000e-11
28684,269,2.6900000000e-11
28685,278,2.7800000000e-11
28686,289,2.8900000000e-11
28687,261,2.6100000000e-11
28688,298,2.9800000000e-11
28689,243,2.4300000000e-11
28690,267,2.6700000000e-11
28691,286,2.8600000000e-11
28692,268,2.6800000000e-11
28693,281,2.8100000000e-11
28694,263,2.6300000000e-11
28695,288,2.8800000000e-11
28696,306,3.0600000000e-11
28697,290,2.9000000000e-11
28698,274,2.7400000000e-11
28699,258,2.5800000000e-11
28700,256,2.5600000000e-11
28701,266,2.6600000000e-11
28702,274,2.7400000000e-11
28703,283,2.8300000000e-11
28704,260,2.6000000000e-11
28705,283,2.8300000000e-11
28706,275,2.7500000000e-11
28707,246,2.4600000000e-11
28708,291,2.9100000000e-11
28709,272,2.7200000000e-11
28710,306,3.0600000000e-11
28711,299,2.9900000000e-11
28712,274,2.7400000000e-11
28713,283,2.8300000000e-11
28714,268,2.6800000000e-11
28715,290,2.9000000000e-11
28716,252,2.5200000000e-11
28717,288,2.8800000000e-11
28718,262,2.6200000000e-11
28719,264,2.6400000000e-11
28720,287,2.8700000000e-11
28721,275,2.7500000000e-11
28722,250,2.5000000000e-11
28723,297,2.9700000000e-11
28724,270,2.7000000000e-11
28725,262,2.6200000000e-11
28726,272,2.7200000000e-11
28727,260,2.6000000000e-11
28728,225,2.2500000000e-11
28729,272,2.7200000000e-11
28730,289,2.8900000000e-11
28731,265,2.6500000000e-11
28732,250,2.5000000000e-11
28733,303,3.0300000000e-11
28734,269,2.6900000000e-11
28735,246,2.4600000000e-11
28736,285,2.8500000000e-11
28737,307,3.0700000000e-11
28738,273,2.7300000000e-11
28739,268,2.6800000000e-11
28740,249,2.4900000000e-11
28741,275,2.7500000000e-11
28742,283,2.8300000000e-11
28743,254,2.5400000000e-11
28744,259,2.5900000000e-11
28745,268,2.6800000000e-11
28746,288,2.8800000000e-11
28747,273,2.7300000000e-11
28748,277,2.7700000000e-11
28749,283,2.8300000000e-11
28750,306,3.0600000000e-11
28751,279,2.7900000000e-11
28752,273,2.7300000000e-11
28753,290,2.9000000000e-11
28754,286,2.8600000000e-11
28755,257,2.5700000000e-11
28756,288,2.8800000000e-11
28757,272,2.7200000000e-11
28758,279,2.7900000000e-11
28759,279,2.7900000000e-11
28760,268,2.6800000000e-11
28761,266,2.6600000000e-11
28762,260,2.6000000000e-11
28763,277,2.7700000000e-11
28764,282,2.8200000000e-11
28765,287,2.8700000000e-11
28766,274,2.7400000000e-11
28767,269,2.6900000000e-11
28768,291,2.9100000000e-11
28769,247,2.4700000000e-11
28770,267,2.6700000000e-11
28771,277,2.7700000000e-11
28772,259,2.5900000000e-11
28773,308,3.0800000000e-11
28774,266,2.6600000000e-11
28775,270,2.7000000000e-11
28776,276,2.7600000000e-11
28777,278,2.7800000000e-11
28778,265,2.6500000000e-11
28779,281,2.8100000000e-11
28780,270,2.7000000000e-11
28781,274,2.7400000000e-11
28782,267,2.6700000000e-11
28783,243,2.4300000000e-11
28784,262,2.6200000000e-11
28785,281,2.8100000000e-11
28786,287,2.8700000000e-11
28787,300,3.0000000000e-11
28788,273,2.7300000000e-11
28789,263,2.6300000000e-11
28790,255,2.5500000000e-11
28791,298,2.9800000000e-11
28792,304,3.0400000000e-11
28793,297,2.9700000000e-11
28794,275,2.7500000000e-11
28795,279,2.7900000000e-11
28796,256,2.5600000000e-11
28797,267,2.6700000000e-11
28798,267,2.6700000000e-11
28799,238,2.3800000000e-11
28800,289,2.8900000000e-11
28801,266,2.6600000000e-11
28802,294,2.9400000000e-11
28803,268,2.6800000000e-11
28804,256,2.5600000000e-11
28805,264,2.6400000000e-11
28806,257,2.5700000000e-11
28807,260,2.6000000000e-11
28808,282,2.8200000000e-11
28809,279,2.7900000000e-11
28810,287,2.8700000000e-11
28811,247,2.4700000000e-11
28812,291,2.9100000000e-11
28813,278,2.7800000000e-11
28814,271,2.7100000000e-11
28815,275,2.7500000000e-11
28816,270,2.7000000000e-11
28817,258,2.5800000000e-11
28818,271,2.7100000000e-11
28819,249,2.4900000000e-11
28820,239,2.3900000000e-11
28821,258,2.5800000000e-11
28822,269,2.6900000000e-11
28823,277,2.7700000000e-11
28824,286,2.8600000000e-11
28825,248,2.4800000000e-11
28826,254,2.5400000000e-11
28827,253,2.5300000000e-11
28828,273,2.7300000000e-11
28829,284,2.8400000000e-11
28830,250,2.5000000000e-11
28831,267,2.6700000000e-11
28832,291,2.9100000000e-11
28833,288,2.8800000000e-11
28834,244,2.4400000000e-11
28835,275,2.7500000000e-11
28836,284,2.8400000000e-11
28837,275,2.7500000000e-11
28838,256,2.5600000000e-11
28839,260,2.6000000000e-11
28840,267,2.6700000000e-11
28841,245,2.4500000000e-11
28842,294,2.9400000000e-11
28843,254,2.5400000000e-11
28844,257,2.5700000000e-11
28845,260,2.6000000000e-11
28846,249,2.4900000000e-11
28847,273,2.7300000000e-11
28848,251,2.5100000000e-11
28849,247,2.4700000000e-11
28850,277,2.7700000000e-11
28851,233,2.3300000000e-11
28852,254,2.5400000000e-11
28853,287,2.8700000000e-11
28854,266,2.6600000000e-11
28855,266,2.6600000000e-11
28856,244,2.4400000000e-11
28857,270,2.7000000000e-11
28858,248,2.4800000000e-11
28859,271,2.7100000000e-11
28860,289,2.8900000000e-11
28861,272,2.7200000000e-11
28862,289,2.8900000000e-11
28863,241,2.4100000000e-11
28864,281,2.8100000000e-11
28865,261,2.6100000000e-11
28866,265,2.6500000000e-11
28867,266,2.6600000000e-11
28868,292,2.9200000000e-11
28869,275,2.7500000000e-11
28870,288,2.8800000000e-11
28871,297,2.9700000000e-11
28872,281,2.8100000000e-11
28873,277,2.7700000000e-11
28874,280,2.8000000000e-11
28875,287,2.8700000000e-11
28876,278,2.7800000000e-11
28877,253,2.5300000000e-11
28878,263,2.6300000000e-11
28879,264,2.6400000000e-11
28880,256,2.5600000000e-11
28881,261,2.6100000000e-11
28882,283,2.8300000000e-11
28883,246,2.4600000000e-11
28884,273,2.7300000000e-11
28885,291,2.9100000000e-11
28886,277,2.7700000000e-11
28887,262,2.6200000000e-11
28888,273,2.7300000000e-11
28889,255,2.5500000000e-11
28890,269,2.6900000000e-11
28891,263,2.6300000000e-11
28892,259,2.5900000000e-11
28893,260,2.6000000000e-11
28894,290,2.9000000000e-11
28895,261,2.6100000000e-11
28896,243,2.4300000000e-11
28897,286,2.8600000000e-11
28898,253,2.5300000000e-11
28899,293,2.9300000000e-11
28900,265,2.6500000000e-11
28901,265,2.6500000000e-11
28902,246,2.4600000000e-11
28903,294,2.9400000000e-11
28904,271,2.7100000000e-11
28905,272,2.7200000000e-11
28906,301,3.0100000000e-11
