cluster_size,total_clusters_of_this_size,n_s
60676096,1,1.0000000000e-13
60676097,4,4.0000000000e-13
60676098,2,2.0000000000e-13
60676099,4,4.0000000000e-13
60676100,1,1.0000000000e-13
60676101,2,2.0000000000e-13
60676102,3,3.0000000000e-13
60676103,2,2.0000000000e-13
60676104,4,4.0000000000e-13
60676105,3,3.0000000000e-13
60676106,1,1.0000000000e-13
60676107,1,1.0000000000e-13
60676108,2,2.0000000000e-13
60676109,1,1.0000000000e-13
60676110,5,5.0000000000e-13
60676111,2,2.0000000000e-13
60676112,2,2.0000000000e-13
60676113,4,4.0000000000e-13
60676114,2,2.0000000000e-13
60676115,3,3.0000000000e-13
60676116,4,4.0000000000e-13
60676117,1,1.0000000000e-13
60676118,3,3.0000000000e-13
60676119,3,3.0000000000e-13
60676120,6,6.0000000000e-13
60676121,3,3.0000000000e-13
60676122,1,1.0000000000e-13
60676123,5,5.0000000000e-13
60676124,2,2.0000000000e-13
60676125,1,1.0000000000e-13
60676126,3,3.0000000000e-13
60676127,3,3.0000000000e-13
60676128,1,1.0000000000e-13
60676129,2,2.0000000000e-13
60676130,1,1.0000000000e-13
60676131,2,2.0000000000e-13
60676132,1,1.0000000000e-13
60676133,3,3.0000000000e-13
60676134,3,3.0000000000e-13
60676136,3,3.0000000000e-13
60676138,2,2.0000000000e-13
60676139,5,5.0000000000e-13
60676140,1,1.0000000000e-13
60676141,3,3.0000000000e-13
60676142,2,2.0000000000e-13
60676143,2,2.0000000000e-13
60676144,3,3.0000000000e-13
60676145,4,4.0000000000e-13
60676146,3,3.0000000000e-13
60676147,2,2.0000000000e-13
60676148,2,2.0000000000e-13
60676149,3,3.0000000000e-13
60676150,1,1.0000000000e-13
60676151,4,4.0000000000e-13
60676152,1,1.0000000000e-13
60676153,2,2.0000000000e-13
60676154,1,1.0000000000e-13
60676155,1,1.0000000000e-13
60676156,1,1.0000000000e-13
60676157,2,2.0000000000e-13
60676158,2,2.0000000000e-13
60676159,2,2.0000000000e-13
60676160,4,4.0000000000e-13
60676161,2,2.0000000000e-13
60676163,1,1.0000000000e-13
60676164,1,1.0000000000e-13
60676165,1,1.0000000000e-13
60676166,1,1.0000000000e-13
60676167,6,6.0000000000e-13
60676168,3,3.0000000000e-13
60676169,3,3.0000000000e-13
60676170,1,1.0000000000e-13
60676171,3,3.0000000000e-13
60676172,5,5.0000000000e-13
60676173,1,1.0000000000e-13
60676174,2,2.0000000000e-13
60676175,4,4.0000000000e-13
60676177,2,2.0000000000e-13
60676178,2,2.0000000000e-13
60676179,2,2.0000000000e-13
60676180,4,4.0000000000e-13
60676181,4,4.0000000000e-13
60676182,1,1.0000000000e-13
60676183,2,2.0000000000e-13
60676184,8,8.0000000000e-13
60676185,6,6.0000000000e-13
60676186,1,1.0000000000e-13
60676187,1,1.0000000000e-13
60676189,4,4.0000000000e-13
60676190,2,2.0000000000e-13
60676191,4,4.0000000000e-13
60676193,2,2.0000000000e-13
60676194,1,1.0000000000e-13
60676195,2,2.0000000000e-13
60676196,1,1.0000000000e-13
60676197,2,2.0000000000e-13
60676198,2,2.0000000000e-13
60676199,2,2.0000000000e-13
60676200,2,2.0000000000e-13
60676201,2,2.0000000000e-13
60676202,4,4.0000000000e-13
60676203,4,4.0000000000e-13
60676204,1,1.0000000000e-13
60676205,3,3.0000000000e-13
60676206,3,3.0000000000e-13
60676208,3,3.0000000000e-13
60676209,1,1.0000000000e-13
60676210,1,1.0000000000e-13
60676211,2,2.0000000000e-13
60676212,2,2.0000000000e-13
60676213,1,1.0000000000e-13
60676214,1,1.0000000000e-13
60676215,4,4.0000000000e-13
60676216,1,1.0000000000e-13
60676217,3,3.0000000000e-13
60676218,1,1.0000000000e-13
60676219,1,1.0000000000e-13
60676220,1,1.0000000000e-13
60676221,1,1.0000000000e-13
60676222,2,2.0000000000e-13
60676223,2,2.0000000000e-13
60676224,4,4.0000000000e-13
60676225,1,1.0000000000e-13
60676226,3,3.0000000000e-13
60676228,3,3.0000000000e-13
60676229,1,1.0000000000e-13
60676230,1,1.0000000000e-13
60676231,2,2.0000000000e-13
60676232,3,3.0000000000e-13
60676234,1,1.0000000000e-13
60676235,3,3.0000000000e-13
60676236,2,2.0000000000e-13
60676237,2,2.0000000000e-13
60676238,2,2.0000000000e-13
60676239,3,3.0000000000e-13
60676240,2,2.0000000000e-13
60676241,1,1.0000000000e-13
60676242,1,1.0000000000e-13
60676243,2,2.0000000000e-13
60676244,5,5.0000000000e-13
60676245,1,1.0000000000e-13
60676246,2,2.0000000000e-13
60676247,2,2.0000000000e-13
60676248,2,2.0000000000e-13
60676249,2,2.0000000000e-13
60676251,1,1.0000000000e-13
60676253,1,1.0000000000e-13
60676254,2,2.0000000000e-13
60676255,1,1.0000000000e-13
60676256,2,2.0000000000e-13
60676257,1,1.0000000000e-13
60676258,1,1.0000000000e-13
60676259,2,2.0000000000e-13
60676260,5,5.0000000000e-13
60676261,4,4.0000000000e-13
60676263,1,1.0000000000e-13
60676264,1,1.0000000000e-13
60676265,3,3.0000000000e-13
60676266,2,2.0000000000e-13
60676267,2,2.0000000000e-13
60676268,3,3.0000000000e-13
60676269,6,6.0000000000e-13
60676270,5,5.0000000000e-13
60676271,2,2.0000000000e-13
60676272,3,3.0000000000e-13
60676274,3,3.0000000000e-13
60676275,1,1.0000000000e-13
60676276,2,2.0000000000e-13
60676277,5,5.0000000000e-13
60676278,2,2.0000000000e-13
60676279,4,4.0000000000e-13
60676280,1,1.0000000000e-13
60676281,2,2.0000000000e-13
60676282,1,1.0000000000e-13
60676284,2,2.0000000000e-13
60676285,3,3.0000000000e-13
60676286,2,2.0000000000e-13
60676287,2,2.0000000000e-13
60676288,1,1.0000000000e-13
60676289,1,1.0000000000e-13
60676290,2,2.0000000000e-13
60676291,1,1.0000000000e-13
60676292,2,2.0000000000e-13
60676293,2,2.0000000000e-13
60676294,1,1.0000000000e-13
60676295,1,1.0000000000e-13
60676296,1,1.0000000000e-13
60676297,3,3.0000000000e-13
60676298,2,2.0000000000e-13
60676299,2,2.0000000000e-13
60676300,1,1.0000000000e-13
60676301,3,3.0000000000e-13
60676302,2,2.0000000000e-13
60676303,1,1.0000000000e-13
60676304,2,2.0000000000e-13
60676305,2,2.0000000000e-13
60676306,2,2.0000000000e-13
60676307,1,1.0000000000e-13
60676308,3,3.0000000000e-13
60676309,2,2.0000000000e-13
60676310,2,2.0000000000e-13
60676311,2,2.0000000000e-13
60676313,1,1.0000000000e-13
60676314,3,3.0000000000e-13
60676316,2,2.0000000000e-13
60676317,5,5.0000000000e-13
60676318,2,2.0000000000e-13
60676319,2,2.0000000000e-13
60676320,2,2.0000000000e-13
60676321,2,2.0000000000e-13
60676322,1,1.0000000000e-13
60676323,2,2.0000000000e-13
60676325,4,4.0000000000e-13
60676327,2,2.0000000000e-13
60676328,1,1.0000000000e-13
60676329,4,4.0000000000e-13
60676330,8,8.0000000000e-13
60676331,2,2.0000000000e-13
60676332,3,3.0000000000e-13
60676333,1,1.0000000000e-13
60676334,2,2.0000000000e-13
60676335,2,2.0000000000e-13
60676336,3,3.0000000000e-13
60676337,3,3.0000000000e-13
60676338,1,1.0000000000e-13
60676339,3,3.0000000000e-13
60676340,1,1.0000000000e-13
60676343,1,1.0000000000e-13
60676344,8,8.0000000000e-13
60676345,1,1.0000000000e-13
60676346,5,5.0000000000e-13
60676347,2,2.0000000000e-13
60676348,1,1.0000000000e-13
60676349,3,3.0000000000e-13
60676350,6,6.0000000000e-13
60676351,5,5.0000000000e-13
60676352,2,2.0000000000e-13
60676353,2,2.0000000000e-13
60676354,4,4.0000000000e-13
60676355,2,2.0000000000e-13
60676356,2,2.0000000000e-13
60676357,3,3.0000000000e-13
60676358,2,2.0000000000e-13
60676359,2,2.0000000000e-13
60676360,1,1.0000000000e-13
60676362,5,5.0000000000e-13
60676363,3,3.0000000000e-13
60676364,3,3.0000000000e-13
60676365,1,1.0000000000e-13
60676366,6,6.0000000000e-13
60676367,2,2.0000000000e-13
60676368,2,2.0000000000e-13
60676369,3,3.0000000000e-13
60676370,1,1.0000000000e-13
60676371,5,5.0000000000e-13
60676372,1,1.0000000000e-13
60676373,2,2.0000000000e-13
60676375,3,3.0000000000e-13
60676376,2,2.0000000000e-13
60676377,3,3.0000000000e-13
60676379,5,5.0000000000e-13
60676380,3,3.0000000000e-13
60676381,4,4.0000000000e-13
60676382,5,5.0000000000e-13
60676383,4,4.0000000000e-13
60676384,1,1.0000000000e-13
60676385,2,2.0000000000e-13
60676387,2,2.0000000000e-13
60676388,1,1.0000000000e-13
60676389,1,1.0000000000e-13
60676390,2,2.0000000000e-13
60676391,5,5.0000000000e-13
60676392,1,1.0000000000e-13
60676393,1,1.0000000000e-13
60676394,1,1.0000000000e-13
60676395,2,2.0000000000e-13
60676396,5,5.0000000000e-13
60676397,5,5.0000000000e-13
60676398,3,3.0000000000e-13
60676399,4,4.0000000000e-13
60676400,4,4.0000000000e-13
60676401,2,2.0000000000e-13
60676402,1,1.0000000000e-13
60676403,3,3.0000000000e-13
60676404,1,1.0000000000e-13
60676405,1,1.0000000000e-13
60676406,1,1.0000000000e-13
60676407,3,3.0000000000e-13
60676408,3,3.0000000000e-13
60676409,2,2.0000000000e-13
60676410,1,1.0000000000e-13
60676411,4,4.0000000000e-13
60676412,6,6.0000000000e-13
60676413,1,1.0000000000e-13
60676414,1,1.0000000000e-13
60676415,2,2.0000000000e-13
60676416,3,3.0000000000e-13
60676417,3,3.0000000000e-13
60676418,4,4.0000000000e-13
60676419,2,2.0000000000e-13
60676420,2,2.0000000000e-13
60676421,3,3.0000000000e-13
60676422,3,3.0000000000e-13
60676423,3,3.0000000000e-13
60676424,3,3.0000000000e-13
60676425,2,2.0000000000e-13
60676427,2,2.0000000000e-13
60676428,1,1.0000000000e-13
60676429,2,2.0000000000e-13
60676430,4,4.0000000000e-13
60676432,3,3.0000000000e-13
60676433,1,1.0000000000e-13
60676434,2,2.0000000000e-13
60676436,2,2.0000000000e-13
60676437,2,2.0000000000e-13
60676438,2,2.0000000000e-13
60676439,1,1.0000000000e-13
60676440,1,1.0000000000e-13
60676441,6,6.0000000000e-13
60676443,2,2.0000000000e-13
60676444,3,3.0000000000e-13
60676445,4,4.0000000000e-13
60676446,2,2.0000000000e-13
60676447,1,1.0000000000e-13
60676448,3,3.0000000000e-13
60676449,4,4.0000000000e-13
60676450,2,2.0000000000e-13
60676451,3,3.0000000000e-13
60676452,3,3.0000000000e-13
60676453,2,2.0000000000e-13
60676454,3,3.0000000000e-13
60676455,3,3.0000000000e-13
60676457,3,3.0000000000e-13
60676458,4,4.0000000000e-13
60676459,2,2.0000000000e-13
60676460,5,5.0000000000e-13
60676461,1,1.0000000000e-13
60676462,1,1.0000000000e-13
60676463,2,2.0000000000e-13
60676464,4,4.0000000000e-13
60676465,4,4.0000000000e-13
60676466,1,1.0000000000e-13
60676467,2,2.0000000000e-13
60676468,1,1.0000000000e-13
60676469,3,3.0000000000e-13
60676470,3,3.0000000000e-13
60676471,2,2.0000000000e-13
60676472,1,1.0000000000e-13
60676473,2,2.0000000000e-13
60676474,2,2.0000000000e-13
60676475,2,2.0000000000e-13
60676476,3,3.0000000000e-13
60676477,5,5.0000000000e-13
60676479,1,1.0000000000e-13
60676480,5,5.0000000000e-13
60676481,1,1.0000000000e-13
60676482,1,1.0000000000e-13
60676483,1,1.0000000000e-13
60676486,2,2.0000000000e-13
60676487,4,4.0000000000e-13
60676488,4,4.0000000000e-13
60676489,4,4.0000000000e-13
60676490,2,2.0000000000e-13
60676491,1,1.0000000000e-13
60676492,4,4.0000000000e-13
60676494,1,1.0000000000e-13
60676495,4,4.0000000000e-13
60676496,2,2.0000000000e-13
60676497,3,3.0000000000e-13
60676498,3,3.0000000000e-13
60676499,6,6.0000000000e-13
60676500,6,6.0000000000e-13
60676501,5,5.0000000000e-13
60676502,6,6.0000000000e-13
60676503,1,1.0000000000e-13
60676504,3,3.0000000000e-13
60676506,1,1.0000000000e-13
60676507,6,6.0000000000e-13
60676509,3,3.0000000000e-13
60676510,4,4.0000000000e-13
60676511,2,2.0000000000e-13
60676512,2,2.0000000000e-13
60676513,1,1.0000000000e-13
60676514,6,6.0000000000e-13
60676516,3,3.0000000000e-13
60676518,2,2.0000000000e-13
60676519,2,2.0000000000e-13
60676520,5,5.0000000000e-13
60676521,1,1.0000000000e-13
60676522,4,4.0000000000e-13
60676523,1,1.0000000000e-13
60676524,3,3.0000000000e-13
60676525,1,1.0000000000e-13
60676526,1,1.0000000000e-13
60676527,2,2.0000000000e-13
60676528,1,1.0000000000e-13
60676530,2,2.0000000000e-13
60676531,3,3.0000000000e-13
60676532,2,2.0000000000e-13
60676533,2,2.0000000000e-13
60676534,2,2.0000000000e-13
60676535,1,1.0000000000e-13
60676536,4,4.0000000000e-13
60676537,4,4.0000000000e-13
60676538,4,4.0000000000e-13
60676539,4,4.0000000000e-13
60676540,3,3.0000000000e-13
60676541,3,3.0000000000e-13
60676542,6,6.0000000000e-13
60676543,2,2.0000000000e-13
60676544,3,3.0000000000e-13
60676545,5,5.0000000000e-13
60676546,2,2.0000000000e-13
60676547,1,1.0000000000e-13
60676548,2,2.0000000000e-13
60676549,2,2.0000000000e-13
60676550,5,5.0000000000e-13
60676551,3,3.0000000000e-13
60676552,5,5.0000000000e-13
60676554,3,3.0000000000e-13
60676555,3,3.0000000000e-13
60676556,2,2.0000000000e-13
60676557,1,1.0000000000e-13
60676558,3,3.0000000000e-13
60676559,4,4.0000000000e-13
60676560,4,4.0000000000e-13
60676561,2,2.0000000000e-13
60676563,1,1.0000000000e-13
60676566,1,1.0000000000e-13
60676567,2,2.0000000000e-13
60676568,1,1.0000000000e-13
60676569,3,3.0000000000e-13
60676570,4,4.0000000000e-13
60676571,3,3.0000000000e-13
60676572,3,3.0000000000e-13
60676574,3,3.0000000000e-13
60676575,3,3.0000000000e-13
60676577,3,3.0000000000e-13
60676578,5,5.0000000000e-13
60676579,5,5.0000000000e-13
60676581,1,1.0000000000e-13
60676582,2,2.0000000000e-13
60676583,1,1.0000000000e-13
60676584,3,3.0000000000e-13
60676585,3,3.0000000000e-13
60676586,3,3.0000000000e-13
60676587,4,4.0000000000e-13
60676588,2,2.0000000000e-13
60676589,2,2.0000000000e-13
60676590,1,1.0000000000e-13
60676591,1,1.0000000000e-13
60676592,4,4.0000000000e-13
60676593,2,2.0000000000e-13
60676594,1,1.0000000000e-13
60676595,1,1.0000000000e-13
60676596,2,2.0000000000e-13
60676597,2,2.0000000000e-13
60676598,1,1.0000000000e-13
60676599,1,1.0000000000e-13
60676600,3,3.0000000000e-13
60676601,3,3.0000000000e-13
60676602,3,3.0000000000e-13
60676603,3,3.0000000000e-13
60676604,4,4.0000000000e-13
60676605,1,1.0000000000e-13
60676606,1,1.0000000000e-13
60676608,4,4.0000000000e-13
60676610,1,1.0000000000e-13
60676611,2,2.0000000000e-13
60676612,4,4.0000000000e-13
60676613,3,3.0000000000e-13
60676614,4,4.0000000000e-13
60676616,2,2.0000000000e-13
60676617,5,5.0000000000e-13
60676619,1,1.0000000000e-13
60676620,2,2.0000000000e-13
60676621,4,4.0000000000e-13
60676622,3,3.0000000000e-13
60676623,2,2.0000000000e-13
60676626,7,7.0000000000e-13
60676627,5,5.0000000000e-13
60676629,6,6.0000000000e-13
60676630,4,4.0000000000e-13
60676631,2,2.0000000000e-13
60676632,3,3.0000000000e-13
60676633,4,4.0000000000e-13
60676634,5,5.0000000000e-13
60676635,2,2.0000000000e-13
60676636,3,3.0000000000e-13
60676637,4,4.0000000000e-13
60676638,2,2.0000000000e-13
60676640,2,2.0000000000e-13
60676644,2,2.0000000000e-13
60676645,1,1.0000000000e-13
60676648,1,1.0000000000e-13
60676649,1,1.0000000000e-13
60676650,2,2.0000000000e-13
60676651,2,2.0000000000e-13
60676652,3,3.0000000000e-13
60676653,1,1.0000000000e-13
60676654,1,1.0000000000e-13
60676655,1,1.0000000000e-13
60676656,2,2.0000000000e-13
60676657,1,1.0000000000e-13
60676659,2,2.0000000000e-13
60676660,4,4.0000000000e-13
60676661,1,1.0000000000e-13
60676662,3,3.0000000000e-13
60676663,2,2.0000000000e-13
60676665,1,1.0000000000e-13
60676666,3,3.0000000000e-13
60676667,1,1.0000000000e-13
60676669,1,1.0000000000e-13
60676671,1,1.0000000000e-13
60676672,4,4.0000000000e-13
60676673,3,3.0000000000e-13
60676675,2,2.0000000000e-13
60676676,1,1.0000000000e-13
60676677,3,3.0000000000e-13
60676678,1,1.0000000000e-13
60676679,2,2.0000000000e-13
60676682,2,2.0000000000e-13
60676683,5,5.0000000000e-13
60676684,5,5.0000000000e-13
60676685,4,4.0000000000e-13
60676686,1,1.0000000000e-13
60676687,3,3.0000000000e-13
60676688,5,5.0000000000e-13
60676689,1,1.0000000000e-13
60676690,4,4.0000000000e-13
60676691,2,2.0000000000e-13
60676693,3,3.0000000000e-13
60676694,1,1.0000000000e-13
60676695,6,6.0000000000e-13
60676696,2,2.0000000000e-13
60676697,2,2.0000000000e-13
60676698,1,1.0000000000e-13
60676699,1,1.0000000000e-13
60676700,3,3.0000000000e-13
60676701,3,3.0000000000e-13
60676702,2,2.0000000000e-13
60676703,2,2.0000000000e-13
60676704,2,2.0000000000e-13
60676705,4,4.0000000000e-13
60676706,3,3.0000000000e-13
60676707,3,3.0000000000e-13
60676708,5,5.0000000000e-13
60676709,3,3.0000000000e-13
60676710,1,1.0000000000e-13
60676711,2,2.0000000000e-13
60676712,3,3.0000000000e-13
60676713,3,3.0000000000e-13
60676714,1,1.0000000000e-13
60676715,1,1.0000000000e-13
60676716,3,3.0000000000e-13
60676717,3,3.0000000000e-13
60676718,5,5.0000000000e-13
60676719,4,4.0000000000e-13
60676720,4,4.0000000000e-13
60676721,2,2.0000000000e-13
60676723,1,1.0000000000e-13
60676724,1,1.0000000000e-13
60676725,1,1.0000000000e-13
60676726,3,3.0000000000e-13
60676727,3,3.0000000000e-13
60676728,5,5.0000000000e-13
60676729,2,2.0000000000e-13
60676730,4,4.0000000000e-13
60676731,6,6.0000000000e-13
60676732,1,1.0000000000e-13
60676733,1,1.0000000000e-13
60676734,1,1.0000000000e-13
60676735,1,1.0000000000e-13
60676737,1,1.0000000000e-13
60676738,3,3.0000000000e-13
60676739,2,2.0000000000e-13
60676741,3,3.0000000000e-13
60676742,2,2.0000000000e-13
60676743,2,2.0000000000e-13
60676744,2,2.0000000000e-13
60676745,2,2.0000000000e-13
60676746,3,3.0000000000e-13
60676747,6,6.0000000000e-13
60676748,1,1.0000000000e-13
60676749,3,3.0000000000e-13
60676750,4,4.0000000000e-13
60676751,2,2.0000000000e-13
60676752,4,4.0000000000e-13
60676753,5,5.0000000000e-13
60676754,4,4.0000000000e-13
60676755,5,5.0000000000e-13
60676756,2,2.0000000000e-13
60676757,2,2.0000000000e-13
60676758,3,3.0000000000e-13
60676759,1,1.0000000000e-13
60676760,3,3.0000000000e-13
60676761,4,4.0000000000e-13
60676762,1,1.0000000000e-13
60676763,1,1.0000000000e-13
60676764,7,7.0000000000e-13
60676765,1,1.0000000000e-13
60676766,1,1.0000000000e-13
60676767,2,2.0000000000e-13
60676768,1,1.0000000000e-13
60676769,1,1.0000000000e-13
60676770,2,2.0000000000e-13
60676771,5,5.0000000000e-13
60676772,3,3.0000000000e-13
60676773,3,3.0000000000e-13
60676775,4,4.0000000000e-13
60676776,1,1.0000000000e-13
60676777,3,3.0000000000e-13
60676778,1,1.0000000000e-13
60676779,3,3.0000000000e-13
60676780,3,3.0000000000e-13
60676781,1,1.0000000000e-13
60676782,1,1.0000000000e-13
60676783,1,1.0000000000e-13
60676784,1,1.0000000000e-13
60676786,2,2.0000000000e-13
60676787,4,4.0000000000e-13
60676788,2,2.0000000000e-13
60676789,2,2.0000000000e-13
60676792,3,3.0000000000e-13
60676793,4,4.0000000000e-13
60676794,1,1.0000000000e-13
60676795,4,4.0000000000e-13
60676796,2,2.0000000000e-13
60676797,2,2.0000000000e-13
60676798,1,1.0000000000e-13
60676799,2,2.0000000000e-13
60676800,3,3.0000000000e-13
60676801,2,2.0000000000e-13
60676802,1,1.0000000000e-13
60676803,4,4.0000000000e-13
60676804,4,4.0000000000e-13
60676805,4,4.0000000000e-13
60676806,1,1.0000000000e-13
60676808,4,4.0000000000e-13
60676809,1,1.0000000000e-13
60676810,1,1.0000000000e-13
60676811,3,3.0000000000e-13
60676812,4,4.0000000000e-13
60676813,2,2.0000000000e-13
60676814,3,3.0000000000e-13
60676816,2,2.0000000000e-13
60676817,4,4.0000000000e-13
60676818,1,1.0000000000e-13
60676819,2,2.0000000000e-13
60676820,2,2.0000000000e-13
60676821,3,3.0000000000e-13
60676824,3,3.0000000000e-13
60676825,5,5.0000000000e-13
60676827,3,3.0000000000e-13
60676828,1,1.0000000000e-13
60676829,5,5.0000000000e-13
60676830,2,2.0000000000e-13
60676831,3,3.0000000000e-13
60676832,4,4.0000000000e-13
60676833,3,3.0000000000e-13
60676835,1,1.0000000000e-13
60676836,5,5.0000000000e-13
60676838,1,1.0000000000e-13
60676839,2,2.0000000000e-13
60676840,1,1.0000000000e-13
60676841,3,3.0000000000e-13
60676842,3,3.0000000000e-13
60676843,1,1.0000000000e-13
60676844,2,2.0000000000e-13
60676845,3,3.0000000000e-13
60676846,4,4.0000000000e-13
60676847,5,5.0000000000e-13
60676848,4,4.0000000000e-13
60676849,3,3.0000000000e-13
60676851,3,3.0000000000e-13
60676852,4,4.0000000000e-13
60676853,5,5.0000000000e-13
60676854,1,1.0000000000e-13
60676855,2,2.0000000000e-13
