# d L W rho N_samples N_thermal mean_sweeps sweeps_std dis_mR dis_mAbsR dis_mR2 dis_mR3 dis_mAbsR3 dis_mR4 q_EA dis_mAbsR_sq dis_mR_p4 dis_mAbsR_p4 dis_mR2_sq chi_th_abs chi_dis_abs chi_tot_abs chi_tot_abs_sem_jk chi_th_R chi_dis_R chi_tot_R U4 U_EA U_EA_abs U22 acf_probe_warn_count acf_probe_warn_frac
3 80 80 0.1960000000 5000 128 39.1167895644 3.7401857496 0.0010489912 0.0345976789 0.0018693599 0.0000068274 0.0001276987 0.0000102041 0.0018299883 0.0018336399 0.0000097716 0.0000097720 0.0000099160 18.2886378954 325.9599334593 344.2485713547 7.6616808510 20.1582587736 936.3906035678 956.5488623414 0.0266520889 0.0273703098 0.0312021589 0.0541336992 0 0.0000000000
3 80 80 0.1980000000 5000 128 29.7844814261 2.8315358112 0.0008028596 0.0333749755 0.0017525658 0.0000033133 0.0001171789 0.0000092133 0.0017152364 0.0017187488 0.0000088314 0.0000088318 0.0000089588 17.3142993798 309.6882280890 327.0025274688 7.5036976303 19.1126318705 877.8710329503 896.9836648208 0.0001309983 -0.0006036562 0.0034419055 0.0277428769 0 0.0000000000
3 80 80 0.2000000000 5000 128 17.7535393726 1.6998587063 0.0004532400 0.0318702786 0.0015895762 0.0000013054 0.0001009321 0.0000075435 0.0015532289 0.0015565842 0.0000072021 0.0000072025 0.0000073161 16.8918923642 276.9252112591 293.8171036232 6.7524198680 18.6097996389 795.1480313959 813.7578310348 0.0048480000 0.0048940097 0.0091352313 0.0348515131 0 0.0000000000
3 90 90 0.1200000000 5000 128 2.6417350307 13.5092352390 -0.0264885424 0.9796504826 0.9597167373 -0.0254357674 0.9401902346 0.9210626208 0.9576254165 0.9597166140 0.9190409354 0.9210619112 0.9210621477 0.0898669937 1.1270045500 1.2168715411 0.0246431788 1524.5728841015 697597.4309503379 699122.0038344394 0.6666643487 0.6659416953 0.6666645199 0.6666645199 0 0.0000000000
3 90 90 0.1218750000 5000 128 1.1324009654 5.8017541492 -0.0206416626 0.9773637782 0.9552420868 -0.0197839356 0.9336231812 0.9124955859 0.9535515142 0.9552419407 0.9108563089 0.9124947489 0.9124950279 0.1065113667 1.4476690053 1.5541803719 0.0312839054 1232.4273994609 694828.4428446091 696060.8702440701 0.6666636925 0.6660816423 0.6666638964 0.6666638964 0 0.0000000000
3 90 90 0.1237500000 5000 128 0.9369220682 2.1954462637 -0.0288298331 0.9747698324 0.9501791070 -0.0274709212 0.9262115428 0.9028512754 0.9486743589 0.9501789354 0.9014070400 0.9028502975 0.9028506234 0.1251167905 1.9750038869 2.1001206751 0.0473024794 1096.9614222972 690977.6924917126 692074.6539140098 0.6666626276 0.6661392490 0.6666628682 0.6666628683 0 0.0000000000
3 90 90 0.1256250000 5000 128 1.5276135568 3.4584167967 -0.0156521566 0.9718096403 0.9444177769 -0.0148742619 0.9178016821 0.8919392786 0.9425397886 0.9444175656 0.8901530715 0.8919380827 0.8919384812 0.1539957773 2.6161287768 2.7701245546 0.0603110134 1369.0534784353 686932.9081565914 688301.9616350266 0.6666613070 0.6660018551 0.6666616048 0.6666616050 0 0.0000000000
3 90 90 0.1275000000 5000 128 1.6216983698 1.8884233367 -0.0196475755 0.9684472398 0.9378954100 -0.0185300473 0.9083125831 0.8796678555 0.9369641020 0.9378951562 0.8787866527 0.8796664285 0.8796669041 0.1850735663 3.7178288762 3.9029024425 0.0967962910 678.9235802291 682765.4164936863 683444.3400739154 0.6666590669 0.6663306669 0.6666594272 0.6666594274 0 0.0000000000
3 90 90 0.1293750000 5000 128 4.9945075949 5.0364791571 -0.0091018137 0.9645797010 0.9304214944 -0.0085112543 0.8974801322 0.8657119990 0.9295049243 0.9304211887 0.8648462793 0.8657102949 0.8657108628 0.2228689362 5.2407961574 5.4636650953 0.1350042377 668.1795663622 677548.6972790678 678216.8768454300 0.6666559461 0.6663322162 0.6666563832 0.6666563836 0 0.0000000000
3 90 90 0.1312500000 5000 128 6.7765668883 5.1339565576 -0.0008739958 0.9600658295 0.9217374036 -0.0009009921 0.8849496940 0.8496403254 0.9206398127 0.9217369859 0.8486247671 0.8496380214 0.8496387890 0.3045427487 7.7192648870 8.0238076339 0.1965541612 800.1438155020 671145.8665793992 671946.0103949013 0.6666507831 0.6662548647 0.6666513849 0.6666513859 0 0.0000000000
3 90 90 0.1331250000 5000 128 2.8311613904 2.0418109496 -0.0068724016 0.9548465746 0.9117492907 -0.0062674743 0.8706136558 0.8313495644 0.9099304534 0.9117487160 0.8296840056 0.8313464331 0.8313474761 0.4189763653 12.1997622853 12.6187386516 0.4878318662 1325.9323910029 663304.8699618421 664630.8023528450 0.6666414867 0.6659780071 0.6666423221 0.6666423241 0 0.0000000000
3 90 90 0.1350000000 5000 128 2.5343797368 1.1789088727 -0.0106394457 0.9485193597 0.8997172022 -0.0095181170 0.8534525169 0.8095918172 0.8982765599 0.8997163305 0.8082836867 0.8095871437 0.8095886997 0.6355283302 19.9415733369 20.5771016644 0.8155042590 1050.2282382231 654761.0909993831 655811.3192376063 0.6666251701 0.6660953827 0.6666264486 0.6666264539 0 0.0000000000
3 90 90 0.1357377049 5000 128 2.6547738636 0.9533657299 -0.0082480640 0.9456682748 0.8943263400 -0.0072854434 0.8458069264 0.7999523698 0.8936268462 0.8943253205 0.7993031333 0.7999469414 0.7999487489 0.7432166623 26.8522871411 27.5955038016 2.5917286823 509.9309212770 651404.3766334244 651914.3075547013 0.6666113344 0.6663602047 0.6666128367 0.6666128435 0 0.0000000000
3 90 90 0.1364754098 5000 128 3.6888850086 1.1618073187 -0.0006484991 0.9425168041 0.8883864565 -0.0005959014 0.8374096674 0.7893993389 0.8878645462 0.8883851777 0.7889203353 0.7893925999 0.7893948417 0.9322598910 34.4464488914 35.3787087840 2.9741168651 380.4725824275 647252.9476081341 647633.4201905616 0.6665953555 0.6664058183 0.6665972419 0.6665972549 0 0.0000000000
3 90 90 0.1372131148 5000 128 3.9223694376 1.2002195729 0.0008793711 0.9389954800 0.8817842014 0.0006792205 0.8281233649 0.7777866073 0.8805519343 0.8817813409 0.7766909646 0.7777731204 0.7777775439 2.0853028365 50.1766857551 52.2619885880 5.4266074607 898.3227029713 641921.7963990597 642820.1191020310 0.6665623940 0.6660995169 0.6665660126 0.6665662795 0 0.0000000000
3 90 90 0.1379508197 5000 128 5.8054248171 1.6131286873 -0.0022513839 0.9352456990 0.8747825676 -0.0019795687 0.8183157458 0.7655720744 0.8740827640 0.8747808847 0.7649537219 0.7655633486 0.7655662510 1.2268233553 70.2517250351 71.4785483896 7.5075365745 510.1568181286 637202.6398667947 637712.7966849233 0.6665239960 0.6662595906 0.6665265138 0.6665265326 0 0.0000000000
3 90 90 0.1386885246 5000 128 15.9158804412 4.0968433835 0.0020757273 0.9308883419 0.8666950244 0.0018274045 0.8070526145 0.7516237893 0.8665165485 0.8666927542 0.7514570623 0.7516123222 0.7516161293 1.6550305704 101.8041651123 103.4591956822 10.3967017090 130.1089351049 631687.4228714785 631817.5318065834 0.6664609742 0.6663975793 0.6664643155 0.6664643734 0 0.0000000000
3 90 90 0.1394262295 5000 128 8.5590643816 2.1867807671 -0.0007119829 0.9264136464 0.8584263898 -0.0007007466 0.7955858213 0.7374811382 0.8569206030 0.8584232190 0.7361835001 0.7374653478 0.7374705954 2.3114789019 131.9305414149 134.2420203158 15.7935276050 1097.7185153442 624694.7500760037 625792.4685913479 0.6664019203 0.6658175372 0.6664065987 0.6664066893 0 0.0000000000
3 90 90 0.1401639344 5000 128 7.6264381778 1.8064802419 -0.0054717108 0.9210423641 0.8485642469 -0.0044734611 0.7819987640 0.7208347963 0.8470858635 0.8485600461 0.7195794557 0.7208143735 0.7208211569 3.0624309645 175.6959472934 178.7583782584 16.0252973832 1077.7414776653 617503.7685419199 618581.5100195853 0.6663085883 0.6657259736 0.6663147386 0.6663149023 0 0.0000000000
3 90 90 0.1409016393 5000 128 8.3899472128 1.9232480868 -0.0062004709 0.9148792046 0.8373679548 -0.0053887451 0.7667250276 0.7022941420 0.8362273280 0.8373622688 0.7013343730 0.7022673078 0.7022762126 4.1450459782 261.2078973879 265.3529433660 24.6369186598 831.5168801456 609581.6951278617 610413.2120080073 0.6661394401 0.6656855431 0.6661476628 0.6661479634 0 0.0000000000
3 90 90 0.1416393443 5000 128 7.9733937850 1.8186384225 -0.0120355372 0.9075034499 0.8242653225 -0.0107209126 0.7491294477 0.6812112445 0.8232614738 0.8242590817 0.6803480096 0.6811817942 0.6811915582 4.5495521747 507.7996527947 512.3492049728 102.5793134651 731.8056911005 600052.0157282425 600783.8214193430 0.6657845710 0.6653935723 0.6657939591 0.6657942295 0 0.0000000000
3 90 90 0.1423770492 5000 128 7.9619999295 1.7888727157 -0.0089098139 0.8981024582 0.8080353989 -0.0076347289 0.7277742225 0.6560522727 0.8070853027 0.8080251161 0.6552634659 0.6560078103 0.6560225099 7.4961519220 1047.6391542404 1055.1353061621 191.1959071100 692.6201080095 588307.3141676362 588999.9342756456 0.6650681753 0.6646828066 0.6650823504 0.6650833699 0 0.0000000000
3 90 90 0.1431147541 5000 128 2.9244533137 0.6491140212 -0.0087127705 0.8880147843 0.7905576858 -0.0075003053 0.7048797926 0.6292742697 0.7890990116 0.7905158186 0.6280441696 0.6291868157 0.6292140161 30.5211877223 1418.3143216462 1448.8355093671 208.0255065196 1063.3734682102 575197.8393302007 576261.2127984109 0.6643770973 0.6637936322 0.6643881944 0.6644092335 0 0.0000000000
3 90 90 0.1438524590 5000 128 25.9702491481 5.7032698611 -0.0053958180 0.8753590844 0.7691725511 -0.0055932586 0.6773909898 0.5976392323 0.7680368094 0.7691506405 0.5967369224 0.5975531699 0.5975812702 15.9728200243 2111.9960493715 2127.9688693975 261.3172046758 827.9557576274 559877.6092917298 560705.5650493571 0.6632789326 0.6627922201 0.6633082401 0.6633115895 0 0.0000000000
3 90 90 0.1445901639 5000 128 12.4905764117 2.7252341162 -0.0066616874 0.8591448693 0.7434148976 -0.0060265601 0.6457117213 0.5624220784 0.7424498214 0.7433765863 0.5616280589 0.5623016533 0.5623414160 27.9289044249 3824.8296237595 3852.7585281857 366.1892268543 703.5405127902 541213.5681921419 541917.1087049322 0.6607822364 0.6603799450 0.6608199115 0.6608308869 0 0.0000000000
3 90 90 0.1453278689 5000 128 5.9499096696 1.2944848655 -0.0040617563 0.8388020917 0.7123988863 -0.0044995897 0.6086700448 0.5222068980 0.7110081317 0.7123111611 0.5211648871 0.5219722093 0.5220478085 63.9516540534 6358.4925326485 6422.4441867043 483.7706805673 1013.8600680493 518312.9010745221 519326.7611425714 0.6570151905 0.6563591712 0.6570848855 0.6571196803 0 0.0000000000
3 90 90 0.1460655738 5000 128 12.2715414621 2.6694642986 -0.0111929804 0.8129781406 0.6742628796 -0.0097928721 0.5642138632 0.4749849758 0.6733467355 0.6741642560 0.4742786983 0.4747647366 0.4748343883 71.8966272366 9645.2523873736 9717.1490146086 597.8899969161 667.8690173130 490778.4390394368 491446.3080567498 0.6517427903 0.6513137301 0.6518024155 0.6518532005 0 0.0000000000
3 90 90 0.1468032787 5000 128 9.8839605458 2.1326179005 -0.0161995140 0.7833106817 0.6319066951 -0.0125091046 0.5165545729 0.4259135209 0.6310861408 0.6317532264 0.4252114664 0.4255903977 0.4256973493 111.8787019899 13251.4720477765 13363.3507497663 648.5973121624 598.1841154307 459870.4893421348 460468.6734575655 0.6444552592 0.6441176685 0.6445523650 0.6446357153 0 0.0000000000
3 90 90 0.1475409836 5000 128 8.9648853436 1.9099053678 -0.0152406817 0.7477644164 0.5839527294 -0.0111963557 0.4646731775 0.3741956342 0.5832056162 0.5837442778 0.3735182068 0.3738019803 0.3739271958 151.9612218325 17928.0457375171 18080.0069593511 716.3522552347 544.6454988538 424987.5632717925 425532.2087706463 0.6342182139 0.6339443402 0.6343420077 0.6344806165 0 0.0000000000
3 90 90 0.1482786885 5000 128 8.2866849175 1.7157325972 -0.0133274364 0.7065786306 0.5318890404 -0.0096929488 0.4109464402 0.3225850839 0.5312897826 0.5317129770 0.3220908570 0.3222903528 0.3223876465 128.3502335070 23663.0599135446 23791.4101470501 765.8535579198 436.8589596451 387180.7660959727 387617.6250556178 0.6199148133 0.6196405468 0.6200105566 0.6201474436 0 0.0000000000
3 90 90 0.1490163934 5000 128 10.8780855877 2.2007743262 -0.0115588157 0.6585266532 0.4749026355 -0.0073483732 0.3547934571 0.2706008456 0.4740122684 0.4746161699 0.2699144866 0.2701986737 0.2703341639 208.8334323984 29858.9774947674 30067.8109271663 781.8486016009 649.0776040341 345457.5447479670 346106.6223520011 0.6000564151 0.5995707673 0.6001686000 0.6004505662 0 0.0000000000
3 90 90 0.1497540984 5000 128 13.6159570321 2.6563414105 -0.0115518143 0.6091561924 0.4176364920 -0.0078393471 0.2997515363 0.2208499362 0.4166752797 0.4174280810 0.2202415714 0.2205352399 0.2206385257 151.9316312060 33794.1175528718 33946.0491840775 729.9513986563 700.7237551882 303658.9979279169 304359.7216831051 0.5779351889 0.5771536646 0.5781156463 0.5783392142 0 0.0000000000
3 90 90 0.1504918033 5000 128 12.9111737442 2.3562291277 -0.0066875747 0.5600900552 0.3647569266 -0.0053048630 0.2515398446 0.1791657104 0.3642304120 0.3644514780 0.1787191120 0.1787682270 0.1789039660 222.6720303412 36997.1932777054 37219.8653080479 675.1274101695 383.8291417514 265491.3668148905 265875.1959566419 0.5511238346 0.5509472782 0.5513686210 0.5517796009 0 0.0000000000
3 90 90 0.1512295082 5000 128 26.9101716502 4.6784639073 0.0006605037 0.5108757168 0.3136619364 -0.0022231998 0.2067133822 0.1417854407 0.3130662822 0.3134107606 0.1413458306 0.1414536012 0.1415628179 183.1071650632 38211.8199352185 38394.9271002813 600.1408521912 434.2319313137 228225.0016908478 228659.2336221615 0.5196179799 0.5192833595 0.5199737945 0.5203722462 0 0.0000000000
3 90 90 0.1519672131 5000 128 10.6082760511 1.7005134781 -0.0033383643 0.4635316560 0.2658387469 -0.0022324407 0.1661757346 0.1090707313 0.2653885268 0.2655648072 0.1087539136 0.1087842075 0.1088786667 199.7020546469 36962.6408606399 37162.3429152871 519.1986535004 328.2104397828 193460.1115983280 193788.3220381108 0.4855414280 0.4852938564 0.4858337638 0.4864473470 0 0.0000000000
3 90 90 0.1527049180 5000 128 13.9085634630 2.0555256079 -0.0004449547 0.4195916535 0.2241706653 -0.0000987060 0.1324646085 0.0829499699 0.2237877547 0.2238856858 0.0826688193 0.0826809823 0.0827713948 207.7500232949 34866.9984826849 35074.7485059800 471.5264734172 279.1418414890 163141.1288294995 163420.2706709885 0.4497786776 0.4497654685 0.4501658413 0.4509631965 0 0.0000000000
3 90 90 0.1534426230 5000 128 20.1785248038 2.8774190835 0.0018729446 0.3785916232 0.1887363973 0.0009263867 0.1055211565 0.0629879766 0.1883517610 0.1884445757 0.0627453348 0.0627577297 0.0628349474 212.7379504960 32887.3467858736 33100.0847363697 434.6305976762 280.3998675611 137305.8765099527 137586.2763775139 0.4105797107 0.4104497658 0.4109140189 0.4120117062 0 0.0000000000
3 90 90 0.1541803279 5000 128 10.9156123133 1.4652330913 -0.0047641996 0.3464622078 0.1614569809 -0.0011997764 0.0854642315 0.0486780789 0.1611178655 0.1611903623 0.0484866349 0.0484903116 0.0485532019 194.3649520553 30001.4853718522 30195.8503239076 406.3152649729 247.2151687621 117438.3773861487 117685.5925549108 0.3775585282 0.3773938739 0.3779066239 0.3791553173 0 0.0000000000
3 90 90 0.1549180328 5000 128 22.9310068959 2.9206916011 -0.0011525272 0.3125233035 0.1345634235 -0.0002230487 0.0667529074 0.0359711793 0.1341441262 0.1342471610 0.0357764213 0.0357855541 0.0358492510 230.5553627316 26664.1560600772 26894.7114228092 382.7650660204 305.6677458540 97790.0996268099 98095.7673726639 0.3378149576 0.3372765785 0.3381245527 0.3400595081 0 0.0000000000
3 90 90 0.1556557377 5000 128 12.5124819524 1.5302142815 -0.0027979674 0.2846350319 0.1133809453 -0.0008402583 0.0525711531 0.0266706423 0.1129997932 0.1131233191 0.0264920423 0.0265065513 0.0265614516 187.8095124442 23405.4326641346 23593.2421765787 352.6065506621 277.8598745194 82371.1421620833 82649.0020366027 0.3084364843 0.3084256319 0.3095572177 0.3112677738 0 0.0000000000
3 90 90 0.1563934426 5000 128 6.9228645767 0.8027448306 -0.0015765762 0.2602101678 0.0963835792 0.0006250023 0.0419708194 0.0201490897 0.0960855650 0.0961428540 0.0200294322 0.0200342761 0.0200726727 175.4886533504 20728.0380008471 20903.5266541974 330.3405549533 217.2523371633 70044.5649144890 70261.8172516523 0.2770170178 0.2768455092 0.2775323942 0.2797589866 0 0.0000000000
3 90 90 0.1571311475 5000 128 12.8106660916 1.4121583951 -0.0012643710 0.2371426629 0.0808932698 -0.0001087149 0.0327229936 0.0146975925 0.0806705775 0.0806948610 0.0146232709 0.0146235447 0.0146485737 144.6400182510 17830.0412427373 17974.6812609880 299.5349257184 162.3427313085 58807.6855717369 58970.0283030454 0.2513132160 0.2509808200 0.2514175412 0.2538102084 0 0.0000000000
3 90 90 0.1578688525 5000 128 14.0398787646 1.5632937113 -0.0019157998 0.2165424289 0.0687260697 -0.0002042592 0.0261082334 0.0110725404 0.0684801550 0.0685077483 0.0109958172 0.0109962484 0.0110220046 159.1562932011 15758.8840130780 15918.0403062792 274.6250773335 179.2718469054 49919.3573489681 50098.6291958736 0.2185827394 0.2184139749 0.2190128287 0.2221491771 0 0.0000000000
3 90 90 0.1586065574 5000 128 8.1562190402 0.8937887155 -0.0018519010 0.1988354888 0.0587747895 -0.0005083502 0.0210133051 0.0084574401 0.0585693326 0.0585949571 0.0083964035 0.0083965678 0.0084169333 131.0977975996 13894.3066217785 14025.4044193781 256.0232634044 149.7780905888 42694.5433251076 42844.3214156964 0.1839147792 0.1841102111 0.1848077095 0.1878234119 0 0.0000000000
3 90 90 0.1593442623 5000 128 23.0581371698 2.4873692179 -0.0022593326 0.1834753991 0.0501066998 -0.0004317531 0.0166651823 0.0062808056 0.0498929339 0.0499192694 0.0062290846 0.0062293470 0.0062465041 136.6367990699 11850.6584775922 11987.2952766623 228.5158968830 155.8353207094 36368.2275956023 36524.0629163116 0.1661220362 0.1658869983 0.1667317584 0.1706761089 0 0.0000000000
3 90 90 0.1600819672 5000 128 7.4669151389 0.7802022110 -0.0029035094 0.1701835547 0.0436953184 -0.0004795626 0.0137881766 0.0049579195 0.0435138159 0.0435384908 0.0049214953 0.0049216018 0.0049337827 114.3273016206 10625.9393991436 10740.2667007641 212.5349812490 132.3153642884 31715.4260265100 31847.7413907984 0.1344176361 0.1335939408 0.1345569938 0.1386315807 0 0.0000000000
3 90 90 0.1608196721 5000 128 12.5800341314 1.3051472943 -0.0032828909 0.1580013328 0.0380026173 -0.0004317028 0.0112995188 0.0038460996 0.0378184928 0.0378404466 0.0038092774 0.0038094312 0.0038216862 118.2224762196 9386.6225119251 9504.8449881445 193.1070478794 134.2267942500 27561.8245185549 27696.0513128049 0.1122876549 0.1122045618 0.1131986000 0.1179224872 0 0.0000000000
3 90 90 0.1615573770 5000 128 29.0287776346 3.0068146021 -0.0021701860 0.1478511000 0.0333361356 -0.0004789608 0.0093316158 0.0030019131 0.0331664541 0.0331829771 0.0029711775 0.0029712335 0.0029814982 111.6525785629 8254.4883730768 8366.1409516396 173.9847752350 123.6978426933 24174.9116535049 24298.6094961982 0.0995774663 0.0996543745 0.1005338177 0.1057009267 0 0.0000000000
3 90 90 0.1622950820 5000 128 15.5436268893 1.5811668725 -0.0025066389 0.1390906856 0.0293706651 -0.0004427147 0.0077049318 0.0023336350 0.0292200971 0.0292343607 0.0023094213 0.0023094667 0.0023175501 99.3658835146 7208.4554380727 7307.8213215873 155.7665945079 109.7640648424 21296.8702873380 21406.6343521805 0.0982542406 0.0983902277 0.0992521146 0.1044696451 0 0.0000000000
3 90 90 0.1630327869 5000 128 16.3367054002 1.6450138458 -0.0028474355 0.1293616913 0.0256538595 -0.0003242797 0.0063519308 0.0018203251 0.0255115228 0.0255230393 0.0017997144 0.0017997490 0.0018066030 95.3679396273 6406.8836505690 6502.2515901963 140.4635135533 103.7634919799 18591.9894350706 18695.7529270504 0.0780183644 0.0782575618 0.0790715130 0.0849684860 0 0.0000000000
3 90 90 0.1637704918 5000 128 19.1710683985 1.9160983144 -0.0025835695 0.1211644882 0.0226943215 -0.0001312072 0.0053400755 0.0014613367 0.0225596300 0.0225710152 0.0014448906 0.0014449130 0.0014503801 89.8902901909 5751.9426733031 5841.8329634940 129.7132292732 98.1901191290 16441.1042915726 16539.2944107016 0.0542101945 0.0536543692 0.0545941967 0.0613014248 0 0.0000000000
