L,rho,mean_density,second_moment_uncentered,forth_moment_uncentered
18000,0.24725866,2.0755122941e-01,4.5647624032e-02,2.4575796370e-03
18000,0.24731078,1.9566066336e-01,4.0990467003e-02,2.0454336174e-03
18000,0.24735712,1.8315576381e-01,3.6363088199e-02,1.6685610038e-03
18000,0.24739766,1.7324013149e-01,3.2824185024e-02,1.3977891887e-03
18000,0.24743240,1.6432059211e-01,2.9866933304e-02,1.1957080718e-03
18000,0.24746136,1.5767397895e-01,2.7665421785e-02,1.0475745060e-03
18000,0.24748453,1.5216776120e-01,2.5879523861e-02,9.3430399101e-04
18000,0.24750190,1.4841377721e-01,2.4710296192e-02,8.5924601471e-04
18000,0.24751348,1.4619494324e-01,2.4106597525e-02,8.3086769310e-04
18000,0.24751928,1.4345857463e-01,2.3246099819e-02,7.7824115152e-04
18000,0.24752072,1.4299224391e-01,2.3138694665e-02,7.7504128319e-04
18000,0.24752652,1.4186177209e-01,2.2783110123e-02,7.5245557520e-04
18000,0.24753810,1.3864302140e-01,2.1783738426e-02,6.9274706145e-04
18000,0.24755547,1.3518322559e-01,2.0868765208e-02,6.5102244680e-04
18000,0.24757864,1.2917275112e-01,1.9108744198e-02,5.5137971262e-04
18000,0.24760760,1.2311641923e-01,1.7434034977e-02,4.6792724402e-04
18000,0.24764234,1.1600912866e-01,1.5654581151e-02,3.9129330161e-04
18000,0.24768288,1.0722963945e-01,1.3444735671e-02,2.9621581831e-04
18000,0.24772922,9.9034480945e-02,1.1584913315e-02,2.3068067023e-04
18000,0.24778134,8.9418811972e-02,9.5223039070e-03,1.6209642278e-04
18000,0.24783925,7.9728659914e-02,7.6291729176e-03,1.0907839380e-04
18000,0.24790296,7.0554294846e-02,5.9754583452e-03,6.7986720714e-05
18000,0.24797246,6.2417844069e-02,4.6775548979e-03,4.2238946182e-05
18000,0.24804774,5.3917358048e-02,3.4943066767e-03,2.4328379523e-05
18000,0.24812883,4.6885863762e-02,2.6380830618e-03,1.4151281593e-05
18000,0.24821570,4.0197445276e-02,1.9144165759e-03,7.2213978560e-06
18000,0.24830836,3.4534353158e-02,1.4041913687e-03,3.8116093019e-06
18000,0.24840681,2.9541503684e-02,1.0208556092e-03,2.0065456739e-06
18000,0.24851106,2.5662006133e-02,7.6365144678e-04,1.0846128020e-06
18000,0.24862110,2.1822790745e-02,5.4810794599e-04,5.5361306866e-07
18000,0.24873693,1.8687064445e-02,3.9703162979e-04,2.7566110607e-07
18000,0.24885855,1.6075723045e-02,2.9163638569e-04,1.4559115512e-07
18000,0.24898596,1.3806969864e-02,2.1332885742e-04,7.4372173978e-08
18000,0.24911916,1.2018282440e-02,1.6066174395e-04,4.1374755212e-08
18000,0.24925816,1.0354235582e-02,1.1814376553e-04,2.1439420719e-08
18000,0.24940294,9.0440817725e-03,8.9540520322e-05,1.1825898921e-08
18000,0.24955352,7.8919048028e-03,6.8025013251e-05,6.8886221225e-09
18000,0.24970989,6.8932687929e-03,5.1634109599e-05,3.8862787970e-09
18000,0.24987205,6.0293147160e-03,3.9298707024e-05,2.1900446315e-09
